,,,,,,,,,,,,,,,,,,,,,,Reload,,,Reload,,,Reload,,,,,,,,,,,,,,,
Letitia Del Fabbro,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Fadden,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Bachelor Degree,https://experts.griffith.edu.au/17330-letitia-del-fabbro,Health,https://experts.griffith.edu.au/17330-letitia-del-fabbro,Other,https://queenslandlabor.org/letitia-del-fabbro/,-14.2,Unlikely,,N,n/a,n/a,Greg,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Nursing,Health ,Health ,Community and personal service workers,Nursing,
Stuart Robert,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal National Party of Queensland,https://www.aph.gov.au/Senators_and_Members,Fadden,https://www.aph.gov.au/Senators_and_Members,QLD,https://www.aph.gov.au/Senators_and_Members,Centre Right - Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Other Christian,https://www.theguardian.com/australia-news/2021/apr/28/stuart-robert-praises-scott-morrison-for-practising-pentecostal-tradition-of-laying-on-of-hands,11/12/1970,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWT,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWT,Information technology,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWT,Other,https://www.linkedin.com/in/stuartrobert/details/experience/,14.2,Safe,,Y,2007,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWT,Greg,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,IT,Army,Army,Miltiary,IT,Yes
Sue Ferguson,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Fairfax,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Queensland Nurses' Union,https://www.facebook.com/profile/100075943155547/search/?q=nurse,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,https://www.facebook.com/profile/100075943155547/search/?q=nurse,-13.4,Unlikely,,N,n/a,n/a,Greg,FALSE,FALSE,,,,,Unknown,,Health ,Health ,,Unknown,
Ted O'Brien,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal National Party of Queensland,https://www.aph.gov.au/Senators_and_Members,Fairfax,https://www.aph.gov.au/Senators_and_Members,QLD,https://www.aph.gov.au/Senators_and_Members,Unaligned - Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,07/05/1974,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=138932,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=138932,Management and Commerce,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=138932,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=138932,13.4,Safe,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=138932,Greg,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,International Business. Politics. Economics,Business Development / Consulting / Lobbying,Business Development / Consulting / Lobbying,Managers,International Business. Politics. Economics,Yes
Sussan Ley,https://www.aph.gov.au/Senators_and_Members,Female,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Farrer,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Centre Right - Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,14/12/1961,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00AMN,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00AMN,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00AMN,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00AMN,19.8,Safe,,Y,2001,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00AMN,Ben,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,Economics,Politics,Politics,Farmer,Economics,Yes
Darren Michael Cameron,https://www.aec.gov.au/election/candidates.htm,Male ,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Farrer,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-19.8,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Nathan Kuster,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Fenner,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,ACT,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://au.linkedin.com/in/nathan-kuster-8250768a - quls inferred,Society and culture (incl Law),https://au.linkedin.com/in/nathan-kuster-8250768a,Lawyers,https://au.linkedin.com/in/nathan-kuster-8250768a,-10.6,Unlikely,,N,n/a,n/a,Stan,FALSE,FALSE,,,,,Graduate Diploma/Graduate Certificate,Law,Law,Law,Lawyers,Law,
Andrew Leigh,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Fenner,https://www.aph.gov.au/Senators_and_Members,ACT,https://www.aph.gov.au/Senators_and_Members,Unaligned - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/KN/Leigh_46P.pdf?la=en&hash=D415E0A2D74630219D7793EA23C93FD546EEDECC,Unknown,,03/08/1972,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=BU8,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=BU8,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=BU8,Other,https://www.andrewleigh.com/andrew,10.6,Safe,,Y,2010,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=BU8,Stan,FALSE,FALSE,,,,Doctoral Degree Level,Postgraduate Degree,Law/Economics,Professor of Economics,Professor of Economics,Teachers,Law/Economics,Yes
Judene Andrews,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Fisher,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Other,https://gcnews.com.au/fight-for-fisher-2022-labor-candidate-judene-andrews/,-12.7,Unlikely,,N,n/a,n/a,Greg,FALSE,FALSE,,,,,Unknown,,Community Services,Community Services,Managers,Unknown,
Andrew Wallace,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal National Party of Queensland,https://www.aph.gov.au/Senators_and_Members,Fisher,https://www.aph.gov.au/Senators_and_Members,QLD,https://www.aph.gov.au/Senators_and_Members,Centre Right - Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,23/04/1968,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265967,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265967,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265967,Lawyers,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265967,12.7,Safe,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265967,Ben,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Law,Law,Lawyers,Law,Yes
Surbhi Snowball,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Flinders,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,VIC,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-5.6,Swing,,N,n/a,n/a,Hufflepuff,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,Yes
Zoe McKenzie,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Flinders,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,VIC,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,5.6,Swing,,N,n/a,n/a,Hufflepuff,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,Yes
Matt Burnett,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Flynn,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Creative Arts,https://www.gladstone.qld.gov.au/mayor-councillors,Political,https://www.linkedin.com/in/matt-burnett-1757b1110/,-8.7,Unlikely,,N,n/a,n/a,Greg,FALSE,FALSE,,,,,Unknown,Journalism,Politics,Politics,Political Staffers,Journalism,
Colin Boyce,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal National Party of Queensland,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Flynn,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,30/10/1962,https://en.wikipedia.org/wiki/Colin_Boyce,Up to Year 12 or Equiv,https://nationals.org.au/our-team-old/colin-boyce/,Engineering and related technologies,https://nationals.org.au/our-team-old/colin-boyce/,Other,https://nationals.org.au/our-team-old/colin-boyce/,8.7,Safe,,N,n/a,n/a,Stephen,FALSE,FALSE,,,,Certificate III,Certificate III/IV,Boilermaking,Farming,Farming,Farmer,Boilermaking,Yes
Rowan Holzberger,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Forde,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Other,https://parkridgenews.com.au/labor-candidate-forde-rowan-holzberger/,-8.6,Unlikely,,N,n/a,n/a,Greg,FALSE,FALSE,,,,,Unknown,,Construction,Construction,Managers,Unknown,
Bert van Manen,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal National Party of Queensland,https://www.aph.gov.au/Senators_and_Members,Forde,https://www.aph.gov.au/Senators_and_Members,QLD,https://www.aph.gov.au/Senators_and_Members,Centre Right - Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,24/03/1965,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=188315,Up to Year 12 or Equiv,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=188315,n/a,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=188315,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=188315,8.6,Safe,,Y,2010,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=188315,Greg,FALSE,FALSE,,,,Year 12 or lower,Year 12 or lower,n/a,Banking and Finance,Banking and Finance,Managers,n/a,Yes
Bronwen English,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Forrest,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-14.6,Unlikely,,N,n/a,n/a,Stan,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Nola Marino,https://www.aph.gov.au/Senators_and_Members,Female,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Forrest,https://www.aph.gov.au/Senators_and_Members,WA,https://www.aph.gov.au/Senators_and_Members,Centre Right - Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,18/2/54,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWP,Up to Year 12 or Equiv,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWP,n/a,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWP,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWP,14.6,Safe,,Y,2007,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWP,Stewart,FALSE,FALSE,,,,,Year 12 or lower,n/a,Small business owner,Small business owner,Managers,n/a,Yes
Courtney Nguyen,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Fowler,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-14,Unlikely,,N,n/a,n/a,Ben,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Kristina Keneally,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Fowler,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,Unknown,,Unknown,,19/12/1968,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=LNW,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=LNW,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=LNW,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=LNW,14,Safe,,Y,2018,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=LNW,Malcolm,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,Arts,Political Representative,Political Representative,Political Staffers,Arts,Yes
Kristy Maree Johnson,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Franklin,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,TAS,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-12.2,Unlikely,,N,n/a,n/a,Andrea,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Julie Collins,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Franklin,https://www.aph.gov.au/Senators_and_Members,TAS,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/CF/Collins_46P.pdf?la=en&hash=74A19ACA8C7FE6B873847842CA486C1D13802F5B,Unknown,,3/7/1971,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWM,Up to Year 12 or Equiv,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWM,Management and Commerce,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWM,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWM,12.2,Safe,,Y,2007,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWM,Tash / Joe,TRUE,FALSE,,,,Certificate IV,Certificate III/IV,Business administration,Administrator & Adviser Government,Administrator & Adviser Government,Political Staffers,Business administration,Yes
David Wood,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Fraser,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,VIC,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-18.1,Unlikely,,N,n/a,n/a,Hufflepuff,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Daniel Mulino,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Fraser,https://www.aph.gov.au/Senators_and_Members,VIC,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/KN/Mulino_46P.pdf?la=en&hash=AFF209FE1E365A53ABB27CE8377022665AEFCF7E,Unknown,,6/11/1969,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=132880,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=132880,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=132880,Political,https://www.linkedin.com/in/danielmulinomp/details/experience/,18.1,Safe,,Y,2019,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=132880,Ben,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,Law/Economics,Politics,Politics,Political Staffers,Law/Economics,Yes
Bill Koul,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Fremantle,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://www.linkedin.com/in/bill-koul-6ab11434/,Engineering and related technologies,https://www.linkedin.com/in/bill-koul-6ab11434/,Other,https://www.waliberal.org.au/federal-candidate/bill-koul/,-6.9,Unlikely,,N,n/a,n/a,Stan,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,Engineering,Engineering Consultant,Engineering Consultant,Managers,Engineering,Yes
